Claim_ID,Customer_Age,Claim_Amount,Claim_History,Policy_Type,Incident_Severity,Claim_Frequency,Fraud_Label,Claim_Description,Gender,Marital Status,Occupation,Income Level,Education Level,Location,Behavioral Data,Purchase History,Policy Start Date,Policy Renewal Date,Interactions with Customer Service,Insurance Products Owned,Coverage Amount,Premium Amount,Deductible,Policy Type,Customer Preferences,Preferred Communication Channel,Driving Record,Life Events
C103672,46.0,43429.0,2.0,1,0,5.0,0.0,Source management security very bank. Language each fact defense I. Begin try data growth teacher adult rather. Accident report and documentation verified.,1,1,7,133473,0,51546,4,1/27/2019,6/28/2018,5/20/2024,2,0,956166,3038,953,2,2,1,1,1
C103673,34.0,42337.0,4.0,1,2,9.0,0.0,Point sea body tree economic red should relationship. Life section beautiful everyone various science. Investment officer cell behavior seat. Accident report and documentation verified.,0,1,5,35971,1,85201,4,11/27/2023,4/5/2022,1/20/2024,4,2,776462,1200,213,1,2,1,1,2
C103674,25.0,41325.0,3.0,2,0,9.0,0.0,"Watch radio for go. Share choice with affect doctor American capital. We should have ok big record before.
Nice charge whether right. Accident report and documentation verified.",0,1,4,35206,3,55068,2,10/3/2023,1/8/2019,7/1/2024,2,2,557339,1724,1099,0,0,0,0,3
C103675,66.0,19064.0,1.0,0,1,7.0,0.0,Light arrive analysis artist benefit. Smile painting not. System husband up officer exactly rate happen. Accident report and documentation verified.,0,3,5,45131,2,47972,1,3/11/2023,8/15/2023,5/7/2023,3,2,181487,4805,1242,3,2,2,2,4
C103676,33.0,9433.0,4.0,0,2,8.0,0.0,All never budget nation. Against travel always history. Fill realize world option include success. Accident report and documentation verified.,1,1,3,143856,2,34879,1,4/12/2020,11/14/2020,8/17/2024,4,1,785264,1653,190,2,1,0,1,3
C103677,79.0,49421.0,2.0,1,2,5.0,0.0,Quite night recent. Fill bank form fish then. Girl network treat want. Senior figure class candidate light almost fine. Accident report and documentation verified.,1,3,7,145861,3,59707,4,9/25/2018,9/13/2018,11/26/2023,3,2,498650,4340,652,3,0,0,2,0
C103678,30.0,10111.0,1.0,1,0,5.0,0.0,"Yourself world party memory president. Less someone page actually heavy indeed fire.
Star wide to network these down.
Whom decide myself situation. Accident report and documentation verified.",0,1,8,137071,0,20762,3,5/10/2021,3/17/2019,9/12/2024,4,4,274524,3628,360,0,2,3,1,3
C103679,58.0,39450.0,2.0,2,2,3.0,1.0,"Firm understand adult pay open analysis feel. Either draw organization whole.
Less simply piece page. Agency relate whom mouth north. Accident looks suspicious and documents seem tampered.",1,0,3,71570,0,56341,0,12/18/2022,6/8/2022,5/10/2024,3,4,195390,2196,1818,2,0,1,0,3
C103680,28.0,49247.0,2.0,2,2,6.0,0.0,"Responsibility education close spring. Artist contain understand parent include if often.
Career laugh interest your. Until avoid evidence your put. Accident report and documentation verified.",0,0,7,144774,0,45190,3,8/3/2018,10/27/2022,7/24/2023,1,1,197290,3668,1360,1,1,0,1,1
C103681,45.0,16047.0,2.0,1,0,1.0,0.0,Another rule standard company. Control play difference go art relate discuss. Accident report and documentation verified.,0,4,3,98599,1,56716,3,5/25/2019,6/1/2018,1/4/2023,4,1,503406,1137,1902,1,1,3,2,0
C103682,35.0,9084.0,1.0,2,2,3.0,0.0,"Sit fine if role discover.
Figure responsibility color film shake many. Purpose accept hope list leg price. Accident report and documentation verified.",0,4,7,145095,2,57610,0,11/19/2023,9/19/2021,5/2/2024,2,2,975283,2119,849,0,0,1,1,0
C103683,24.0,22751.0,4.0,0,2,2.0,0.0,Space kind smile country. Discussion them early list. Half member actually like. Accident report and documentation verified.,0,4,2,115867,3,59582,1,11/5/2019,6/13/2021,1/27/2024,0,0,867988,3250,1173,1,2,3,4,1
C103684,76.0,17453.0,0.0,0,1,7.0,0.0,Organization catch contain site country pretty. Avoid easy federal hard stock. Middle improve situation few how same next. Accident report and documentation verified.,1,0,3,47309,2,26023,0,6/19/2023,10/14/2022,12/16/2023,1,3,973621,4735,860,2,3,4,0,1
C103685,71.0,21308.0,4.0,2,1,9.0,0.0,Mrs air decide seven any arrive couple. Religious then add until. Particularly any establish responsibility. Accident report and documentation verified.,1,2,2,59492,0,11254,1,7/21/2021,10/13/2019,11/18/2024,0,4,947512,4471,866,2,1,0,1,4
C103686,29.0,39968.0,1.0,2,1,4.0,0.0,Capital nothing fly worry father foot degree. They few keep drive read everybody character. Accident report and documentation verified.,0,1,7,96628,0,88032,2,12/20/2022,12/8/2020,4/21/2024,0,2,514730,4663,1173,3,2,1,1,2
C103687,69.0,31077.0,0.0,2,1,7.0,0.0,"Force begin must book born fact. Main prevent visit again. Understand world what only break half.
Instead truth cost head. Accident report and documentation verified.",1,3,8,74135,4,36185,0,9/26/2018,5/5/2019,10/19/2023,3,4,183213,2152,1382,1,1,4,3,1
C103688,22.0,44046.0,0.0,0,1,8.0,0.0,Treat billion short number which. Subject away significant per eight. Protect me particular owner firm clear practice kind. Accident report and documentation verified.,1,3,2,122045,4,33255,1,2/21/2021,9/22/2019,3/9/2023,2,2,107807,2163,1952,2,1,1,1,3
C103689,32.0,35775.0,0.0,1,2,2.0,1.0,Same power woman agreement media. Our news case. Vote night notice degree. Accident looks suspicious and documents seem tampered.,0,3,6,95715,1,64097,4,2/12/2018,2/26/2020,2/6/2023,0,1,763829,3807,1217,2,4,4,2,4
C103690,62.0,49570.0,3.0,2,2,7.0,0.0,Born star well have though phone. Respond anything political arrive arm. Attention attack try field everyone as us. Accident report and documentation verified.,0,4,7,57715,2,49674,2,1/28/2018,10/17/2022,11/24/2023,2,1,962088,4531,1083,1,0,4,1,0
C103691,68.0,47097.0,1.0,2,1,3.0,0.0,Certain instead record ask step thousand. Specific fly nearly couple Congress clearly. Accident report and documentation verified.,1,3,4,32266,0,84077,0,2/11/2021,2/22/2019,4/23/2024,2,2,589677,4267,413,2,4,3,3,1
C103692,49.0,25503.0,3.0,2,0,8.0,0.0,Even character nor again remember. Stay general likely. Accident report and documentation verified.,1,4,7,42407,0,48256,3,6/17/2021,7/6/2023,6/11/2024,2,0,173392,3023,766,3,4,4,3,2
C103693,73.0,3779.0,0.0,1,1,6.0,0.0,From mouth leg water. Answer none reality strategy technology. Character thousand trial morning push wife. Accident report and documentation verified.,0,0,1,112591,4,15928,2,12/10/2022,8/25/2021,9/28/2023,0,1,85600,2356,1477,2,0,4,4,0
C103694,64.0,22304.0,3.0,2,2,3.0,0.0,Water base offer modern event nature. His control admit billion. Such off economic. Collection late resource chance order live. Accident report and documentation verified.,0,2,1,112468,0,67590,4,3/13/2023,7/13/2022,5/28/2024,4,2,221342,4543,1011,1,1,1,3,3
C103695,25.0,1755.0,3.0,2,0,8.0,1.0,East people special audience summer though. Certain red effect citizen defense he structure. Accident looks suspicious and documents seem tampered.,0,1,2,67118,3,21705,1,2/28/2022,9/22/2020,5/8/2023,3,4,309407,4510,1343,2,1,2,4,2
C103696,36.0,40263.0,1.0,0,1,3.0,0.0,Tonight wrong bar degree. One what blood pass chair. Night serious very kitchen poor. Accident report and documentation verified.,1,1,6,50552,1,88483,0,9/17/2022,11/8/2023,4/23/2024,2,4,869170,999,799,3,3,2,3,1
C103697,78.0,43955.0,2.0,2,0,9.0,0.0,"Front five clear law manager. That effort just try who try wall.
Challenge easy arm member. Fly age government wind. Accident report and documentation verified.",0,1,1,112580,0,53475,4,12/13/2021,4/7/2023,9/7/2023,3,2,322058,1229,1043,2,4,0,4,2
C103698,64.0,43281.0,3.0,0,1,3.0,0.0,Poor tax same data firm who. Benefit six already end piece easy house certainly. Accident report and documentation verified.,0,0,6,54153,0,49305,2,1/27/2018,3/13/2023,4/28/2024,3,1,882723,1735,952,1,2,3,0,1
C103699,70.0,18400.0,3.0,1,2,1.0,1.0,Send determine serve identify fast. Question option Republican behavior month sea. Significant wrong crime free training final card. Accident looks suspicious and documents seem tampered.,1,4,3,121434,3,10186,4,2/9/2019,4/15/2019,4/16/2024,0,2,468638,1116,1402,2,4,1,0,3
C103700,72.0,41115.0,0.0,2,1,2.0,0.0,Prevent anything source onto. Local born recognize pass read baby wait. International their poor that. Accident report and documentation verified.,1,0,0,104475,3,83067,0,2/25/2018,5/14/2023,6/28/2024,3,1,791421,4285,967,0,4,4,3,4
C103701,38.0,15249.0,0.0,2,0,4.0,0.0,Face sit specific beyond Democrat whose operation. Civil win look model remember scientist other city. Accident report and documentation verified.,0,3,7,121550,1,63984,0,2/11/2022,9/14/2018,5/18/2023,3,1,52351,3587,783,0,0,2,3,0
C103702,61.0,48647.0,0.0,0,2,2.0,0.0,"Reduce cup price nation. Risk inside old.
Person quite hand. I lead recently however vote year mission. Accident report and documentation verified.",0,0,6,44042,0,83815,2,2/26/2021,3/20/2021,6/6/2024,0,2,184009,3137,1892,2,0,4,2,0
C103703,54.0,47825.0,4.0,1,1,4.0,0.0,Training become happen seven. Child event candidate visit western. Commercial onto evening partner financial. Accident report and documentation verified.,0,1,7,148644,2,66867,0,6/16/2021,11/18/2023,6/24/2023,3,0,566188,2263,1273,1,3,3,3,3
C103704,65.0,45825.0,3.0,1,1,4.0,0.0,Laugh a method side past ever. Agreement system reflect growth room prove piece. This choose matter better your us dinner phone. Accident report and documentation verified.,0,0,4,118657,2,63189,1,2/2/2018,9/10/2018,7/19/2024,0,4,753981,2517,1899,3,1,1,2,4
C103705,45.0,25600.0,0.0,0,1,4.0,0.0,Occur past themselves. Morning seek around choice weight nothing statement. See push air test. Accident report and documentation verified.,0,1,6,52268,3,14948,1,4/21/2019,11/11/2020,6/5/2023,1,0,448585,4367,1970,3,3,0,1,0
C103706,70.0,38706.0,1.0,1,1,1.0,0.0,"Just decide size foot consider church. Relate miss soldier.
Act high debate attention. Spring fall prepare they increase some very. Accident report and documentation verified.",1,0,7,84417,3,96410,1,6/9/2022,4/6/2019,5/12/2023,4,2,780810,1776,1972,2,2,2,4,4
C103707,24.0,20222.0,4.0,1,2,9.0,0.0,Box himself probably then suffer common. Accident report and documentation verified.,1,3,4,119928,0,83776,2,7/7/2021,1/27/2023,1/1/2024,3,3,150671,1682,714,0,3,0,2,3
C103708,48.0,34505.0,2.0,1,2,7.0,0.0,Movie mother mention even get base. Stop low six system health. Accident report and documentation verified.,0,1,7,40028,2,75491,1,3/13/2019,9/26/2018,11/14/2024,1,4,586211,2669,1500,3,3,4,0,0
C103709,56.0,39968.0,3.0,1,1,2.0,0.0,Decade energy military protect. Government whether service their eat. Behavior receive say idea. Bag building indicate owner difference late. Accident report and documentation verified.,0,1,4,83451,3,47421,3,9/18/2018,12/15/2018,3/14/2024,0,0,647287,4265,875,0,0,3,4,0
C103710,39.0,42139.0,3.0,1,2,3.0,0.0,Call good adult story challenge eight ever. Three also shake approach. Factor institution former read like. Accident report and documentation verified.,0,4,0,53293,0,20154,2,4/22/2023,6/4/2018,6/25/2024,0,2,209386,4425,833,2,4,1,3,0
C103711,68.0,42302.0,1.0,1,0,8.0,0.0,"Yet arrive rock owner require will. Heart floor order important.
Must amount throw bad must. Foot certain government score little. Accident report and documentation verified.",0,2,4,91784,0,55517,2,6/3/2021,7/15/2019,8/4/2023,0,0,182316,4937,1362,1,4,1,1,3
C103712,40.0,30148.0,2.0,1,2,7.0,0.0,"West edge however and.
Around way free within. Effort turn grow. Republican change finish prove reason. Accident report and documentation verified.",0,2,3,56090,3,36340,3,7/11/2021,6/27/2018,8/22/2024,3,4,173368,2066,384,0,2,3,3,4
C103713,29.0,23302.0,2.0,1,0,4.0,0.0,Civil green none foreign institution every event. Best should maintain tend. Recent thought collection medical condition position. Accident report and documentation verified.,1,3,1,68014,1,24189,2,4/10/2022,3/21/2022,4/6/2023,2,1,402973,608,1518,2,3,0,3,1
C103714,24.0,3623.0,4.0,2,0,4.0,0.0,Sell response environmental whose federal record weight. Such drive treatment war appear. Accident report and documentation verified.,1,3,5,118622,1,74593,2,8/5/2023,3/5/2019,5/2/2024,3,1,791743,4488,764,1,0,2,4,3
C103715,55.0,9646.0,3.0,0,2,9.0,0.0,Difficult particularly oil key discussion let. So traditional quickly area rich. Family increase must. Door glass note paper level shake. Accident report and documentation verified.,1,0,3,145028,2,33941,2,7/12/2018,12/10/2019,9/15/2024,0,4,208848,678,336,2,4,2,0,1
C103716,25.0,14543.0,0.0,1,1,5.0,0.0,Building effect bank hope show. Page change budget road chance morning. Accident report and documentation verified.,0,4,2,42326,1,13769,1,11/20/2020,3/13/2023,2/5/2024,0,3,969275,1810,1874,1,0,1,2,0
C103717,45.0,29960.0,1.0,0,2,5.0,0.0,"Eat animal them key various. Also per political dark reveal.
Development identify food today news check. Its parent begin month. Accident report and documentation verified.",1,4,7,118906,2,34550,0,8/26/2020,9/21/2018,4/26/2023,2,4,341958,4868,861,0,3,1,3,3
C103718,23.0,23785.0,1.0,1,0,7.0,0.0,"Such military really with. Sound after hard she. Cup card pull we simple safe.
Fast professor fill anyone fear. Cost program talk clear doctor. Accident report and documentation verified.",0,1,7,26363,4,76762,1,7/21/2023,4/19/2019,10/16/2024,3,1,476795,4953,1473,2,3,2,4,2
C103719,58.0,13817.0,1.0,1,0,1.0,0.0,Player war radio customer thousand subject design. Throughout art cover. Accident report and documentation verified.,0,2,5,88484,2,94796,3,6/6/2020,10/24/2020,8/9/2024,1,4,927278,1670,854,3,1,4,2,4
C103720,58.0,32406.0,1.0,2,2,3.0,0.0,"Clear democratic head early town number get.
Five parent both those soon group. Stage from some until road she. Get fly fine away country agree grow. Accident report and documentation verified.",1,2,3,35970,0,12588,3,5/13/2020,4/23/2023,6/10/2024,3,4,401169,4411,400,0,4,3,1,1
C103721,69.0,24456.0,0.0,0,0,2.0,0.0,Nation establish professor rate. Commercial old happen police central. Myself reveal these firm discussion a. Accident report and documentation verified.,0,1,6,144836,4,27942,0,11/15/2023,3/16/2021,8/12/2023,0,2,186203,3452,1945,2,4,0,3,3
C103722,54.0,24777.0,0.0,0,2,6.0,0.0,Gun senior win. Public week bank own news alone. Environment either school several coach dinner human. Accident report and documentation verified.,0,2,7,25502,0,42836,1,5/7/2020,9/19/2020,9/19/2023,4,4,618296,2064,1727,2,0,1,3,3
C103723,20.0,21914.0,4.0,2,2,6.0,0.0,Party theory court explain something. Whole give work task edge collection structure degree. Idea sort eye enjoy down. Accident report and documentation verified.,1,0,3,130699,0,34877,1,12/18/2019,3/6/2023,1/2/2023,2,1,528770,4830,567,2,3,0,1,3
C103724,43.0,30553.0,3.0,2,1,1.0,0.0,What style boy offer story show boy. Maintain artist tough sister professor quite remain. Accident report and documentation verified.,1,0,3,118216,0,56208,4,6/5/2019,8/1/2023,1/2/2024,2,1,431382,1793,470,2,4,0,4,2
C103725,76.0,24548.0,0.0,0,0,6.0,0.0,"Late throughout pretty force create. Than view grow pressure. Many energy shake artist.
Own fight nothing chance evening commercial culture. Accident report and documentation verified.",1,2,2,93704,3,48301,1,12/22/2022,10/10/2018,7/19/2023,4,1,552748,4138,1154,0,1,0,0,4
C103726,55.0,38265.0,4.0,1,2,2.0,1.0,Current here financial process. Value partner debate though voice represent physical. Month fast star out bit themselves. Accident looks suspicious and documents seem tampered.,1,3,3,62489,0,20356,2,10/16/2019,9/24/2022,12/25/2024,2,2,332019,4101,148,1,2,3,4,0
C103727,25.0,41701.0,2.0,1,0,4.0,1.0,Thousand true guess represent break guy. Accident looks suspicious and documents seem tampered.,0,0,1,85189,4,81442,0,2/19/2021,8/22/2019,8/11/2024,3,1,289354,903,1794,0,3,4,0,3
C103728,60.0,7727.0,3.0,0,2,6.0,0.0,Factor tough practice. Him method especially day clear. Accident report and documentation verified.,0,4,7,33194,4,89739,2,4/8/2021,6/18/2020,10/10/2023,3,4,874810,3513,499,2,0,2,3,3
C103729,73.0,45924.0,0.0,1,2,3.0,1.0,Appear theory area magazine TV remember around. Lot respond not include morning forward. Easy build pattern. Accident looks suspicious and documents seem tampered.,0,1,5,94385,4,53309,0,12/4/2019,11/16/2020,1/27/2024,3,1,241823,1154,1698,1,4,1,1,4
C103730,65.0,33427.0,2.0,2,1,3.0,0.0,Represent throughout art you down interest affect anyone. Management production five author. Rather better stay rather commercial prove than. Accident report and documentation verified.,0,4,8,34783,4,90497,4,4/24/2021,2/6/2018,4/25/2023,0,2,183668,3789,969,0,4,3,2,2
C103731,79.0,17692.0,4.0,2,2,3.0,1.0,Role practice range or along. Avoid chance level information. Accident looks suspicious and documents seem tampered.,1,1,8,73541,2,86058,2,5/26/2022,2/15/2019,11/3/2024,4,2,949370,4547,1575,0,2,4,4,3
C103732,63.0,32625.0,0.0,2,1,4.0,0.0,Since push none road. Pm fight write. Accident report and documentation verified.,1,3,4,142932,1,46258,2,12/4/2020,4/10/2019,8/6/2023,1,0,513011,1901,1157,3,3,0,2,3
C103733,79.0,25918.0,0.0,0,0,9.0,1.0,"Author eye seek its.
Door too nature small. Point lose happen shoulder movement manage bad do. Accident looks suspicious and documents seem tampered.",1,1,0,143398,3,48368,4,10/15/2022,12/6/2022,2/9/2024,4,2,695572,810,1913,1,0,4,2,3
C103734,76.0,42395.0,2.0,0,1,4.0,0.0,Matter build might fear close charge live. Present particular product real population any continue. Person carry rich fact reason protect. Accident report and documentation verified.,1,0,8,106955,1,51735,4,11/4/2018,7/13/2020,6/5/2023,1,0,374817,709,631,1,3,4,2,4
